name,code,barcode_symbology,brand,category_code,unit,sale_unit,purchase_unit,cost,price,alert_quantity,tax_rate,tax_method,image,subcategory_code,variants,mrp,hsn_code,warehouse,quantity
Sponge Gorilla Tripod,,,Shoot,HA1,,pcs,,0,699,1,0% GST,Inclusive,,,,699,,,3
